Time,50BTC.com,AntPool,BTC Guild,BTC.TOP,BTCC Pool,BW.COM,BitFury,BitMinter,Eligius,F2Pool,SlushPool,Unknown,ViaBTC,ghash.io,others,,ALL,ANTPOOL,F2POOL,VIABTC,BTCCOM
2018-04-01 00:00:00 UTC,,4.49E+18,,3.80E+18,5.18E+17,3.45E+17,8.64E+17,,,2.76E+18,3.80E+18,8.29E+18,2.42E+18,,6.91E+17,,2.80E+19,4.49E+18,2.76E+18,2.42E+18,6.53E+18
2018-04-02 00:00:00 UTC,,3.16E+18,,4.03E+18,1.23E+18,3.51E+17,8.77E+17,,,2.10E+18,2.63E+18,8.24E+18,3.51E+18,,1.23E+18,,2.73E+19,3.16E+18,2.10E+18,3.51E+18,6.73E+18
2018-04-03 00:00:00 UTC,,3.64E+18,,2.95E+18,1.39E+18,6.93E+17,1.04E+18,,,1.73E+18,3.29E+18,1.01E+19,2.77E+18,,6.93E+17,,2.83E+19,3.64E+18,1.73E+18,2.77E+18,8.68E+18
2018-04-04 00:00:00 UTC,,3.32E+18,,3.67E+18,,1.75E+17,1.75E+17,,,1.92E+18,2.97E+18,8.56E+18,3.67E+18,,1.22E+18,,2.57E+19,3.32E+18,1.92E+18,3.67E+18,6.85E+18
2018-04-05 00:00:00 UTC,,4.01E+18,,2.27E+18,5.23E+17,,6.98E+17,,,1.74E+18,3.49E+18,9.25E+18,2.62E+18,,2.62E+18,,2.72E+19,4.01E+18,1.74E+18,2.62E+18,5.26E+18
2018-04-06 00:00:00 UTC,,1.92E+18,,3.84E+18,3.49E+17,1.75E+17,1.22E+18,,,1.75E+18,2.27E+18,9.08E+18,2.45E+18,,1.05E+18,,2.41E+19,1.92E+18,1.75E+18,2.45E+18,3.53E+18
2018-04-07 00:00:00 UTC,,4.38E+18,,2.28E+18,1.58E+18,7.00E+17,1.75E+17,,,1.93E+18,3.68E+18,1.10E+19,4.73E+18,,1.05E+18,,3.15E+19,4.38E+18,1.93E+18,4.73E+18,9.24E+18
2018-04-08 00:00:00 UTC,,3.15E+18,,3.33E+18,3.50E+17,5.26E+17,5.26E+17,,,2.10E+18,4.03E+18,1.03E+19,2.63E+18,,1.23E+18,,2.82E+19,3.15E+18,2.10E+18,2.63E+18,7.33E+18
2018-04-09 00:00:00 UTC,,3.47E+18,,2.60E+18,1.04E+18,8.67E+17,3.47E+17,,,1.91E+18,2.60E+18,9.37E+18,2.43E+18,,8.67E+17,,2.55E+19,3.47E+18,1.91E+18,2.43E+18,6.12E+18
2018-04-10 00:00:00 UTC,,3.83E+18,,2.61E+18,8.70E+17,1.74E+17,3.48E+17,,,2.26E+18,2.96E+18,1.13E+19,3.31E+18,,8.70E+17,,2.85E+19,3.83E+18,2.26E+18,3.31E+18,5.51E+18
2018-04-11 00:00:00 UTC,,4.89E+18,,4.19E+18,6.98E+17,1.75E+17,3.49E+17,,,2.27E+18,1.92E+18,9.95E+18,2.97E+18,,6.98E+17,,2.81E+19,4.89E+18,2.27E+18,2.97E+18,6.37E+18
2018-04-12 00:00:00 UTC,,3.71E+18,,3.00E+18,1.41E+18,1.77E+17,8.84E+17,,,1.24E+18,2.12E+18,9.90E+18,3.53E+18,,1.24E+18,,2.72E+19,3.71E+18,1.24E+18,3.53E+18,8.16E+18
2018-04-13 00:00:00 UTC,,4.68E+18,,3.99E+18,1.21E+18,1.73E+17,3.47E+17,,,2.25E+18,2.60E+18,9.70E+18,2.60E+18,,1.04E+18,,2.86E+19,4.68E+18,2.25E+18,2.60E+18,7.05E+18
2018-04-14 00:00:00 UTC,,3.65E+18,,2.69E+18,7.68E+17,,1.15E+18,,,2.30E+18,3.65E+18,9.03E+18,1.92E+18,,1.15E+18,,2.63E+19,3.65E+18,2.30E+18,1.92E+18,7.54E+18
2018-04-15 00:00:00 UTC,,4.48E+18,,2.61E+18,5.60E+17,5.60E+17,5.60E+17,,,3.17E+18,2.98E+18,1.23E+19,2.61E+18,,5.60E+17,,3.04E+19,4.48E+18,3.17E+18,2.61E+18,7.30E+18
2018-04-16 00:00:00 UTC,,3.25E+18,,3.44E+18,5.74E+17,1.91E+17,9.56E+17,,,1.91E+18,2.68E+18,8.79E+18,4.21E+18,,9.56E+17,,2.70E+19,3.25E+18,1.91E+18,4.21E+18,6.66E+18
2018-04-17 00:00:00 UTC,,4.41E+18,,4.79E+18,1.92E+17,5.75E+17,9.58E+17,,,2.30E+18,3.07E+18,1.11E+19,3.07E+18,,5.75E+17,,3.10E+19,4.41E+18,2.30E+18,3.07E+18,8.27E+18
2018-04-18 00:00:00 UTC,,4.19E+18,,2.47E+18,1.90E+17,3.80E+17,5.71E+17,1.90E+17,,1.52E+18,4.19E+18,1.16E+19,3.42E+18,,1.71E+18,,3.04E+19,4.19E+18,1.52E+18,3.42E+18,9.53E+18
2018-04-19 00:00:00 UTC,,5.72E+18,,3.63E+18,5.72E+17,7.63E+17,9.54E+17,,,1.53E+18,3.05E+18,1.20E+19,4.01E+18,,1.72E+18,,3.40E+19,5.72E+18,1.53E+18,4.01E+18,1.02E+19
2018-04-20 00:00:00 UTC,,3.81E+18,,1.52E+18,1.33E+18,5.71E+17,,,,1.71E+18,4.57E+18,9.71E+18,1.90E+18,,9.52E+17,,2.61E+19,3.81E+18,1.71E+18,1.90E+18,6.61E+18
2018-04-21 00:00:00 UTC,,4.06E+18,,1.93E+18,7.73E+17,,9.66E+17,,,1.74E+18,4.25E+18,1.28E+19,3.67E+18,,5.80E+17,,3.07E+19,4.06E+18,1.74E+18,3.67E+18,1.00E+19
2018-04-22 00:00:00 UTC,,5.09E+18,,2.64E+18,9.42E+17,7.54E+17,3.77E+17,,,2.26E+18,2.07E+18,1.07E+19,3.58E+18,,1.70E+18,,3.02E+19,5.09E+18,2.26E+18,3.58E+18,6.85E+18
2018-04-23 00:00:00 UTC,,3.44E+18,,2.48E+18,7.64E+17,3.82E+17,5.73E+17,,,2.29E+18,3.25E+18,1.28E+19,2.10E+18,,1.15E+18,,2.92E+19,3.44E+18,2.29E+18,2.10E+18,6.42E+18
2018-04-24 00:00:00 UTC,,3.65E+18,,3.85E+18,3.85E+17,3.85E+17,5.77E+17,,,2.31E+18,3.08E+18,1.21E+19,3.85E+18,,3.85E+17,,3.06E+19,3.65E+18,2.31E+18,3.85E+18,9.38E+18
2018-04-25 00:00:00 UTC,,2.54E+18,,3.12E+18,3.91E+17,,1.95E+17,,,1.76E+18,1.76E+18,1.05E+19,2.15E+18,,1.56E+18,,2.40E+19,2.54E+18,1.76E+18,2.15E+18,6.24E+18
2018-04-26 00:00:00 UTC,,2.82E+18,,1.88E+18,9.41E+17,1.88E+17,3.76E+17,,,3.58E+18,2.82E+18,1.09E+19,2.82E+18,,1.88E+17,,2.65E+19,2.82E+18,3.58E+18,2.82E+18,6.89E+18
2018-04-27 00:00:00 UTC,,2.89E+18,,3.28E+18,5.78E+17,3.86E+17,1.16E+18,,,2.12E+18,3.28E+18,1.02E+19,2.31E+18,,1.16E+18,,2.74E+19,2.89E+18,2.12E+18,2.31E+18,8.40E+18
2018-04-28 00:00:00 UTC,,2.40E+18,,3.20E+18,7.99E+17,,9.99E+17,,,2.40E+18,2.80E+18,9.39E+18,2.60E+18,,9.99E+17,,2.56E+19,2.40E+18,2.40E+18,2.60E+18,6.31E+18
2018-04-29 00:00:00 UTC,,4.21E+18,,2.81E+18,4.01E+17,1.00E+18,6.01E+17,,,3.21E+18,2.41E+18,1.22E+19,3.81E+18,,1.00E+18,,3.17E+19,4.21E+18,3.21E+18,3.81E+18,8.66E+18
2018-04-30 00:00:00 UTC,,3.62E+18,,3.01E+18,6.03E+17,6.03E+17,1.00E+18,,,2.61E+18,3.21E+18,1.23E+19,3.62E+18,,6.03E+17,,3.11E+19,3.62E+18,2.61E+18,3.62E+18,8.50E+18
2018-05-01 00:00:00 UTC,,5.38E+18,,3.98E+18,9.96E+17,7.97E+17,9.96E+17,,,7.97E+17,2.79E+18,1.14E+19,2.79E+18,,1.59E+18,,3.15E+19,5.38E+18,7.97E+17,2.79E+18,1.03E+19
2018-05-02 00:00:00 UTC,,3.20E+18,,2.60E+18,1.20E+18,1.20E+18,6.01E+17,,,1.60E+18,4.00E+18,1.00E+19,3.40E+18,,2.00E+17,,2.80E+19,3.20E+18,1.60E+18,3.40E+18,8.40E+18
2018-05-03 00:00:00 UTC,,4.58E+18,,4.18E+18,9.95E+17,1.99E+17,5.97E+17,,,2.79E+18,1.99E+18,1.04E+19,2.99E+18,,1.39E+18,,3.01E+19,4.58E+18,2.79E+18,2.99E+18,8.23E+18
2018-05-04 00:00:00 UTC,,4.46E+18,,3.24E+18,2.03E+17,8.10E+17,1.22E+18,,,1.62E+18,3.24E+18,9.11E+18,3.04E+18,,1.01E+18,,2.79E+19,4.46E+18,1.62E+18,3.04E+18,8.37E+18
2018-05-05 00:00:00 UTC,,4.34E+18,,3.36E+18,9.87E+17,9.87E+17,1.97E+17,,,4.34E+18,3.55E+18,9.67E+18,2.96E+18,,1.38E+18,,3.18E+19,4.34E+18,4.34E+18,2.96E+18,1.12E+19
2018-05-06 00:00:00 UTC,,5.64E+18,,3.02E+18,6.04E+17,8.05E+17,4.03E+17,,,3.02E+18,2.62E+18,9.06E+18,1.61E+18,,8.05E+17,,2.76E+19,5.64E+18,3.02E+18,1.61E+18,6.26E+18
2018-05-07 00:00:00 UTC,,5.17E+18,,3.18E+18,7.95E+17,7.95E+17,3.97E+17,,,1.59E+18,3.77E+18,1.11E+19,1.79E+18,,1.19E+18,,2.98E+19,5.17E+18,1.59E+18,1.79E+18,9.34E+18
2018-05-08 00:00:00 UTC,,4.64E+18,,1.81E+18,2.02E+17,8.07E+17,1.01E+18,,,3.23E+18,2.82E+18,1.09E+19,1.61E+18,,1.01E+18,,2.80E+19,4.64E+18,3.23E+18,1.61E+18,6.72E+18
2018-05-09 00:00:00 UTC,,3.17E+18,,3.17E+18,7.93E+17,3.96E+17,9.91E+17,,,2.18E+18,4.16E+18,1.05E+19,4.56E+18,,1.78E+18,,3.17E+19,3.17E+18,2.18E+18,4.56E+18,9.09E+18
2018-05-10 00:00:00 UTC,,4.63E+18,,1.61E+18,8.05E+17,8.05E+17,1.01E+18,,,1.81E+18,2.62E+18,1.51E+19,1.81E+18,,8.05E+17,,3.10E+19,4.63E+18,1.81E+18,1.81E+18,8.27E+18
2018-05-11 00:00:00 UTC,,2.87E+18,,2.87E+18,2.05E+17,1.02E+18,2.05E+17,,,1.84E+18,3.07E+18,1.17E+19,1.43E+18,,8.19E+17,,2.60E+19,2.87E+18,1.84E+18,1.43E+18,8.32E+18
2018-05-12 00:00:00 UTC,,4.97E+18,,2.49E+18,8.29E+17,2.07E+17,8.29E+17,,,2.90E+18,4.14E+18,1.28E+19,4.14E+18,,8.29E+17,,3.42E+19,4.97E+18,2.90E+18,4.14E+18,8.44E+18
2018-05-13 00:00:00 UTC,,5.14E+18,,2.47E+18,6.17E+17,1.03E+18,4.11E+17,,,2.47E+18,3.29E+18,1.15E+19,3.09E+18,,4.11E+17,,3.04E+19,5.14E+18,2.47E+18,3.09E+18,7.30E+18
2018-05-14 00:00:00 UTC,,3.48E+18,,3.07E+18,6.15E+17,4.10E+17,4.10E+17,,,1.84E+18,3.48E+18,1.00E+19,2.25E+18,,1.43E+18,,2.71E+19,3.48E+18,1.84E+18,2.25E+18,5.78E+18
2018-05-15 00:00:00 UTC,,2.68E+18,,2.68E+18,4.13E+17,6.19E+17,1.24E+18,,,3.51E+18,2.48E+18,1.22E+19,3.30E+18,,1.03E+18,,3.01E+19,2.68E+18,3.51E+18,3.30E+18,6.02E+18
2018-05-16 00:00:00 UTC,,9.42E+18,,5.02E+18,6.28E+17,2.09E+17,4.19E+17,,,3.14E+18,3.35E+18,1.21E+19,2.51E+18,,6.28E+17,,3.75E+19,9.42E+18,3.14E+18,2.51E+18,1.05E+19
2018-05-17 00:00:00 UTC,,3.48E+18,,1.84E+18,1.43E+18,6.15E+17,1.02E+18,2.05E+17,,3.07E+18,2.05E+18,1.09E+19,1.43E+18,,1.02E+18,,2.71E+19,3.48E+18,3.07E+18,1.43E+18,6.87E+18
2018-05-18 00:00:00 UTC,,2.26E+18,,2.67E+18,1.03E+18,2.05E+17,4.10E+17,,,3.69E+18,4.10E+18,1.05E+19,3.69E+18,,1.85E+18,,3.04E+19,2.26E+18,3.69E+18,3.69E+18,6.49E+18
2018-05-19 00:00:00 UTC,,6.34E+18,,2.66E+18,8.18E+17,2.05E+17,4.09E+17,,,1.43E+18,3.48E+18,1.27E+19,2.86E+18,,6.14E+17,,3.15E+19,6.34E+18,1.43E+18,2.86E+18,1.11E+19
2018-05-20 00:00:00 UTC,,4.11E+18,,2.26E+18,4.11E+17,4.11E+17,4.11E+17,,,1.23E+18,4.11E+18,1.19E+19,2.88E+18,,1.85E+18,,2.96E+19,4.11E+18,1.23E+18,2.88E+18,7.89E+18
2018-05-21 00:00:00 UTC,,3.72E+18,,2.89E+18,1.24E+18,8.27E+17,6.20E+17,,,3.51E+18,2.89E+18,1.30E+19,2.89E+18,,8.27E+17,,3.25E+19,3.72E+18,3.51E+18,2.89E+18,8.88E+18
2018-05-22 00:00:00 UTC,,5.18E+18,,2.90E+18,1.45E+18,6.21E+17,4.14E+17,,,2.28E+18,2.90E+18,1.20E+19,3.11E+18,,4.14E+17,,3.13E+19,5.18E+18,2.28E+18,3.11E+18,7.30E+18
2018-05-23 00:00:00 UTC,,7.82E+18,,3.91E+18,6.17E+17,8.23E+17,8.23E+17,,,3.50E+18,3.29E+18,9.46E+18,2.88E+18,,2.06E+17,,3.33E+19,7.82E+18,3.50E+18,2.88E+18,9.10E+18
2018-05-24 00:00:00 UTC,,4.18E+18,,4.59E+18,6.27E+17,6.27E+17,,,,2.30E+18,3.55E+18,9.40E+18,3.34E+18,,1.25E+18,,2.99E+19,4.18E+18,2.30E+18,3.34E+18,8.77E+18
2018-05-25 00:00:00 UTC,,5.59E+18,,4.30E+18,8.60E+17,8.60E+17,6.45E+17,,,3.66E+18,4.73E+18,1.31E+19,2.37E+18,,1.72E+18,,3.79E+19,5.59E+18,3.66E+18,2.37E+18,9.10E+18
2018-05-26 00:00:00 UTC,,4.05E+18,,2.56E+18,4.26E+17,2.13E+17,1.92E+18,,,3.83E+18,4.69E+18,1.24E+19,2.98E+18,,1.49E+18,,3.45E+19,4.05E+18,3.83E+18,2.98E+18,9.89E+18
2018-05-27 00:00:00 UTC,,6.19E+18,,4.06E+18,1.28E+18,8.54E+17,4.27E+17,,,2.14E+18,4.70E+18,1.20E+19,3.42E+18,,1.50E+18,,3.50E+19,6.19E+18,2.14E+18,3.42E+18,8.17E+18
2018-05-28 00:00:00 UTC,,4.18E+18,,5.06E+18,1.76E+18,2.20E+17,6.59E+17,,,2.64E+18,4.40E+18,1.19E+19,1.98E+18,,1.54E+18,,3.43E+19,4.18E+18,2.64E+18,1.98E+18,9.38E+18
2018-05-29 00:00:00 UTC,,6.48E+18,,3.34E+18,4.18E+17,,8.36E+17,,,2.30E+18,2.93E+18,1.00E+19,1.67E+18,,1.04E+18,,2.90E+19,6.48E+18,2.30E+18,1.67E+18,7.54E+18
2018-05-30 00:00:00 UTC,,7.35E+18,,5.62E+18,6.49E+17,1.30E+18,8.65E+17,,,2.81E+18,4.33E+18,1.06E+19,3.68E+18,,4.33E+17,,3.76E+19,7.35E+18,2.81E+18,3.68E+18,1.10E+19
2018-05-31 00:00:00 UTC,,4.87E+18,,4.02E+18,1.06E+18,,8.47E+17,,,4.24E+18,3.18E+18,1.16E+19,4.66E+18,,1.48E+18,,3.60E+19,4.87E+18,4.24E+18,4.66E+18,8.88E+18
2018-06-01 00:00:00 UTC,,4.92E+18,,4.07E+18,1.28E+18,2.14E+17,1.07E+18,,,3.21E+18,4.92E+18,1.24E+19,3.00E+18,,4.28E+17,,3.55E+19,4.92E+18,3.21E+18,3.00E+18,6.63E+18
2018-06-02 00:00:00 UTC,,6.01E+18,,4.72E+18,2.15E+17,6.44E+17,8.59E+17,,,3.01E+18,3.01E+18,1.07E+19,3.01E+18,,4.30E+17,,3.26E+19,6.01E+18,3.01E+18,3.01E+18,7.17E+18
2018-06-03 00:00:00 UTC,,4.48E+18,,4.06E+18,1.28E+18,1.71E+18,8.54E+17,,,2.35E+18,4.70E+18,1.13E+19,3.42E+18,,6.41E+17,,3.48E+19,4.48E+18,2.35E+18,3.42E+18,1.02E+19
2018-06-04 00:00:00 UTC,,5.94E+18,,2.76E+18,2.12E+17,8.49E+17,2.12E+17,,,4.88E+18,4.24E+18,1.55E+19,3.61E+18,,8.49E+17,,3.90E+19,5.94E+18,4.88E+18,3.61E+18,8.32E+18
2018-06-05 00:00:00 UTC,,5.73E+18,,4.19E+18,8.82E+17,6.61E+17,6.61E+17,,,4.85E+18,5.73E+18,1.21E+19,3.31E+18,,4.41E+17,,3.86E+19,5.73E+18,4.85E+18,3.31E+18,9.01E+18
2018-06-06 00:00:00 UTC,,6.13E+18,,5.40E+18,1.23E+18,7.36E+17,9.81E+17,,,2.21E+18,5.15E+18,1.05E+19,3.43E+18,,2.45E+17,,3.61E+19,6.13E+18,2.21E+18,3.43E+18,9.63E+18
2018-06-07 00:00:00 UTC,,5.38E+18,,4.40E+18,4.89E+17,9.78E+17,7.34E+17,,,2.20E+18,4.65E+18,1.37E+19,1.47E+18,,9.78E+17,,3.50E+19,5.38E+18,2.20E+18,1.47E+18,8.87E+18
2018-06-08 00:00:00 UTC,,5.41E+18,,3.45E+18,4.92E+17,4.92E+17,7.38E+17,,,2.71E+18,2.21E+18,1.50E+19,4.68E+18,,4.92E+17,,3.57E+19,5.41E+18,2.71E+18,4.68E+18,7.85E+18
2018-06-09 00:00:00 UTC,,4.95E+18,,3.96E+18,9.90E+17,4.95E+17,1.24E+18,,,5.20E+18,2.72E+18,1.19E+19,2.72E+18,,1.24E+18,,3.54E+19,4.95E+18,5.20E+18,2.72E+18,8.02E+18
2018-06-10 00:00:00 UTC,,3.91E+18,,3.66E+18,9.77E+17,2.44E+17,2.44E+17,,,2.20E+18,4.40E+18,9.77E+18,4.40E+18,,1.22E+18,,3.10E+19,3.91E+18,2.20E+18,4.40E+18,8.27E+18
2018-06-11 00:00:00 UTC,,2.97E+18,,2.72E+18,9.89E+17,1.48E+18,4.94E+17,,,3.21E+18,4.20E+18,1.53E+19,2.22E+18,,9.89E+17,,3.46E+19,2.97E+18,3.21E+18,2.22E+18,8.77E+18
2018-06-12 00:00:00 UTC,,4.38E+18,,4.87E+18,,4.87E+17,2.43E+17,,,3.89E+18,5.11E+18,1.34E+19,2.43E+18,,4.87E+17,,3.53E+19,4.38E+18,3.89E+18,2.43E+18,9.41E+18
2018-06-13 00:00:00 UTC,,4.95E+18,,5.94E+18,4.95E+17,4.95E+17,2.48E+17,,,2.48E+18,3.22E+18,1.44E+19,2.97E+18,,2.48E+17,,3.54E+19,4.95E+18,2.48E+18,2.97E+18,8.50E+18
2018-06-14 00:00:00 UTC,,3.20E+18,,3.69E+18,4.92E+17,1.23E+18,7.38E+17,,,4.18E+18,5.41E+18,1.38E+19,3.44E+18,,1.48E+18,,3.76E+19,3.20E+18,4.18E+18,3.44E+18,1.28E+19
2018-06-15 00:00:00 UTC,,4.89E+18,,3.42E+18,9.78E+17,4.89E+17,,,,2.69E+18,3.18E+18,1.61E+19,3.42E+18,,2.20E+18,,3.74E+19,4.89E+18,2.69E+18,3.42E+18,9.23E+18
2018-06-16 00:00:00 UTC,,5.62E+18,,5.38E+18,7.33E+17,4.89E+17,7.33E+17,,,2.93E+18,3.91E+18,1.56E+19,3.91E+18,,1.22E+18,,4.06E+19,5.62E+18,2.93E+18,3.91E+18,8.12E+18
2018-06-17 00:00:00 UTC,,5.46E+18,,4.47E+18,9.93E+17,7.44E+17,4.96E+17,,,3.97E+18,3.97E+18,1.41E+19,3.97E+18,,7.44E+17,,3.90E+19,5.46E+18,3.97E+18,3.97E+18,1.04E+19
2018-06-18 00:00:00 UTC,,3.65E+18,,4.13E+18,4.86E+17,4.86E+17,9.72E+17,,,4.13E+18,2.67E+18,1.73E+19,3.89E+18,,2.19E+18,,3.99E+19,3.65E+18,4.13E+18,3.89E+18,1.22E+19
2018-06-19 00:00:00 UTC,,5.99E+18,,5.24E+18,7.48E+17,2.49E+17,9.98E+17,,,3.99E+18,3.49E+18,1.32E+19,3.49E+18,,1.25E+18,,3.87E+19,5.99E+18,3.99E+18,3.49E+18,9.55E+18
2018-06-20 00:00:00 UTC,,6.87E+18,,4.83E+18,,5.09E+17,1.27E+18,,,2.29E+18,5.60E+18,1.35E+19,3.56E+18,,1.02E+18,,3.94E+19,6.87E+18,2.29E+18,3.56E+18,8.93E+18
2018-06-21 00:00:00 UTC,,6.80E+18,,4.03E+18,,1.01E+18,5.04E+17,,,3.53E+18,3.27E+18,1.86E+19,4.28E+18,,7.55E+17,,4.28E+19,6.80E+18,3.53E+18,4.28E+18,1.43E+19
2018-06-22 00:00:00 UTC,,6.04E+18,,5.79E+18,,5.03E+17,7.55E+17,,,4.28E+18,3.52E+18,1.18E+19,4.03E+18,,1.26E+18,,3.80E+19,6.04E+18,4.28E+18,4.03E+18,1.09E+19
2018-06-23 00:00:00 UTC,,7.81E+18,,4.03E+18,5.04E+17,1.26E+18,1.01E+18,,,4.79E+18,4.79E+18,1.21E+19,3.78E+18,,2.52E+17,,4.03E+19,7.81E+18,4.79E+18,3.78E+18,1.26E+19
2018-06-24 00:00:00 UTC,,6.16E+18,,6.41E+18,1.28E+18,2.57E+17,5.13E+17,,,3.08E+18,5.65E+18,1.74E+19,2.57E+18,,5.13E+17,,4.39E+19,6.16E+18,3.08E+18,2.57E+18,1.08E+19
2018-06-25 00:00:00 UTC,,7.94E+18,,4.47E+18,2.48E+17,7.45E+17,7.45E+17,,,3.97E+18,2.73E+18,1.34E+19,3.47E+18,,1.24E+18,,3.90E+19,7.94E+18,3.97E+18,3.47E+18,1.09E+19
2018-06-26 00:00:00 UTC,,3.79E+18,,4.05E+18,5.06E+17,1.26E+18,,,,4.05E+18,4.05E+18,1.39E+19,4.30E+18,,1.01E+18,,3.69E+19,3.79E+18,4.05E+18,4.30E+18,1.06E+19
2018-06-27 00:00:00 UTC,,4.29E+18,,3.03E+18,5.05E+17,2.52E+17,5.05E+17,,,3.78E+18,2.27E+18,1.21E+19,2.78E+18,,1.01E+18,,3.05E+19,4.29E+18,3.78E+18,2.78E+18,7.73E+18
2018-06-28 00:00:00 UTC,,6.93E+18,,3.60E+18,5.14E+17,1.03E+18,7.70E+17,,,2.57E+18,5.39E+18,1.57E+19,3.60E+18,,2.57E+17,,4.03E+19,6.93E+18,2.57E+18,3.60E+18,1.53E+19
2018-06-29 00:00:00 UTC,,7.22E+18,,4.23E+18,7.47E+17,4.98E+17,2.49E+17,,,3.24E+18,2.99E+18,1.34E+19,3.98E+18,,9.96E+17,,3.76E+19,7.22E+18,3.24E+18,3.98E+18,8.52E+18
2018-06-30 00:00:00 UTC,,4.80E+18,,5.06E+18,1.26E+18,7.59E+17,5.06E+17,,,4.55E+18,3.79E+18,1.04E+19,3.54E+18,,1.01E+18,,3.57E+19,4.80E+18,4.55E+18,3.54E+18,9.04E+18
2018-07-01 00:00:00 UTC,,5.77E+18,,4.01E+18,1.25E+18,5.02E+17,5.02E+17,,,3.26E+18,4.01E+18,1.28E+19,3.51E+18,,1.25E+18,,3.69E+19,5.77E+18,3.26E+18,3.51E+18,1.03E+19
2018-07-02 00:00:00 UTC,,5.51E+18,,3.15E+18,7.87E+17,5.24E+17,1.05E+18,,,3.15E+18,5.51E+18,1.39E+19,2.88E+18,,5.24E+17,,3.70E+19,5.51E+18,3.15E+18,2.88E+18,8.39E+18
2018-07-03 00:00:00 UTC,,5.39E+18,,2.42E+18,2.69E+17,5.39E+17,8.08E+17,,,2.69E+18,2.42E+18,9.97E+18,5.93E+18,,8.08E+17,,3.12E+19,5.39E+18,2.69E+18,5.93E+18,6.86E+18
2018-07-04 00:00:00 UTC,,3.65E+18,,4.17E+18,7.82E+17,1.04E+18,7.82E+17,,,4.43E+18,1.30E+18,1.30E+19,3.65E+18,,2.09E+18,,3.50E+19,3.65E+18,4.43E+18,3.65E+18,1.03E+19
2018-07-05 00:00:00 UTC,,4.00E+18,,3.46E+18,2.66E+17,2.66E+17,1.33E+18,,,3.46E+18,4.00E+18,1.47E+19,3.73E+18,,1.33E+18,,3.65E+19,4.00E+18,3.46E+18,3.73E+18,9.73E+18
2018-07-06 00:00:00 UTC,,5.10E+18,,4.02E+18,,8.05E+17,2.68E+17,,,4.29E+18,4.56E+18,1.85E+19,4.56E+18,,8.05E+17,,4.29E+19,5.10E+18,4.29E+18,4.56E+18,1.06E+19
2018-07-07 00:00:00 UTC,,6.06E+18,,5.27E+18,5.27E+17,2.63E+17,5.27E+17,,,2.11E+18,6.58E+18,1.29E+19,5.53E+18,,1.32E+18,,4.11E+19,6.06E+18,2.11E+18,5.53E+18,1.26E+19
2018-07-08 00:00:00 UTC,,4.29E+18,,4.02E+18,1.07E+18,5.36E+17,1.34E+18,,,5.63E+18,4.83E+18,1.53E+19,3.75E+18,,1.61E+18,,4.24E+19,4.29E+18,5.63E+18,3.75E+18,1.30E+19
2018-07-09 00:00:00 UTC,,5.64E+18,,4.30E+18,5.37E+17,5.37E+17,5.37E+17,,,2.42E+18,4.57E+18,1.24E+19,4.57E+18,,1.07E+18,,3.65E+19,5.64E+18,2.42E+18,4.57E+18,8.27E+18
2018-07-10 00:00:00 UTC,,7.91E+18,,3.43E+18,,1.06E+18,2.64E+17,,,4.48E+18,4.22E+18,9.50E+18,6.59E+18,,1.85E+18,,3.93E+19,7.91E+18,4.48E+18,6.59E+18,8.65E+18
2018-07-11 00:00:00 UTC,,5.33E+18,,5.06E+18,2.66E+17,1.07E+18,5.33E+17,,,2.40E+18,2.93E+18,1.36E+19,3.73E+18,,1.07E+18,,3.60E+19,5.33E+18,2.40E+18,3.73E+18,8.40E+18
2018-07-12 00:00:00 UTC,,4.92E+18,,3.55E+18,2.73E+17,,1.09E+18,,,4.10E+18,4.37E+18,1.45E+19,4.37E+18,,1.37E+18,,3.85E+19,4.92E+18,4.10E+18,4.37E+18,9.24E+18
2018-07-13 00:00:00 UTC,,6.55E+18,,3.67E+18,5.24E+17,1.57E+18,1.31E+18,,,3.14E+18,5.24E+18,9.69E+18,3.93E+18,,1.83E+18,,3.74E+19,6.55E+18,3.14E+18,3.93E+18,7.48E+18
2018-07-14 00:00:00 UTC,,4.24E+18,,3.44E+18,1.06E+18,2.65E+17,2.65E+17,,,3.44E+18,5.83E+18,1.09E+19,3.97E+18,,1.85E+18,,3.52E+19,4.24E+18,3.44E+18,3.97E+18,7.51E+18
2018-07-15 00:00:00 UTC,,5.38E+18,,4.30E+18,1.34E+18,1.08E+18,5.38E+17,,,2.42E+18,4.84E+18,1.16E+19,3.49E+18,,8.06E+17,,3.57E+19,5.38E+18,2.42E+18,3.49E+18,8.33E+18
2018-07-16 00:00:00 UTC,,5.07E+18,,3.74E+18,1.07E+18,5.34E+17,2.67E+17,,,2.40E+18,1.60E+18,1.28E+19,3.20E+18,,1.33E+18,,3.20E+19,5.07E+18,2.40E+18,3.20E+18,8.53E+18
2018-07-17 00:00:00 UTC,,3.60E+18,,3.60E+18,1.03E+18,1.54E+18,1.03E+18,,,3.86E+18,4.89E+18,1.31E+19,6.43E+18,,1.80E+18,,4.09E+19,3.60E+18,3.86E+18,6.43E+18,7.91E+18
2018-07-18 00:00:00 UTC,,4.88E+18,,3.60E+18,,1.03E+18,7.71E+17,,,4.88E+18,4.63E+18,1.85E+19,5.40E+18,,1.03E+18,,4.47E+19,4.88E+18,4.88E+18,5.40E+18,1.01E+19
